gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue,countryName
1322240142,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3dedaccde-eabf-4342-9f89-24d0cd554efd,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Gambier Archipelago, Ile Taravai, Pointe Mata O Ruarangi, tidepools and adjacent coral reef, rocky shore woith porous volcanic rock at shore and large table corals in water beneath rocks.",Tuamotu-Gambier,NA,15,bc092ff0-02e4-11dc-991f-b8a03c50a862,-23.1421,-135.045,NA,NA,NA,NA,1,1,2010-09-30T00:00:00Z,30,9,2010,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,412816,NA,"Pitassy, Diane E.",NA,CC0_1_0,NA,"J. Williams, S. Planes, M. Kulbicki & P. Sasal",NA,NA,2019-09-20T18:05:11Z,NA,NA,NA
1322058601,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3d6d81134-e522-4186-99d2-900852c50b98,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Gambier Archipelago, Teauaone Islet, due north of Mangareva, Coral channel in surge zone just next to breakers on barrier reef, rock surge channel.",Tuamotu-Gambier,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-23.011,-134.971,NA,NA,NA,NA,3,2,2010-10-11T00:00:00Z,11,10,2010,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,431185,NA,"Williams, Jeffrey T.",NA,CC0_1_0,NA,"J. Williams, S. Planes, P. Sasal & E. Delrieu-Trottin",NA,NA,2019-09-20T18:05:13Z,NA,NA,NA
1321706620,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3c734c9fb-70f9-4aac-a5ce-d839e5f354c0,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, Hiva Oa, Tepaapaa, on south end of island.",Marquesas Islands,NA,3,bc092ff0-02e4-11dc-991f-b8a03c50a862,-9.82464,-139.136,NA,NA,NA,NA,23,13,2011-11-08T00:00:00Z,8,11,2011,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,412132,NA,"Pitassy, Diane E.",NA,CC0_1_0,NA,"J. Williams, S. Planes, P. Sasal & J. Mourier",NA,NA,2019-09-20T18:05:16Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1321687814,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3c65cc66c-0427-4891-a476-c8d3116e5943,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,FJ,"Hatana Island, Off SSE Corner of Island",NA,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-12.5,177.083,NA,NA,NA,NA,12,3,1986-05-19T00:00:00Z,19,5,1986,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,283416,NA,NA,NA,CC0_1_0,NA,"G. Johnson, J. Williams & V. Springer",NA,NA,2019-09-20T18:05:15Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1321565870,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3c0f627cd-d1b5-47ce-953e-0dc3ae531484,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Gambier Archipelago, Ile Taravai, Pointe Mata O Ruarangi, tidepools and adjacent coral reef, rocky shore woith porous volcanic rock at shore and large table corals in water beneath rocks.",Tuamotu-Gambier,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-23.1421,-135.045,NA,NA,NA,NA,1,1,2010-09-30T00:00:00Z,30,9,2010,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,400982,GAM-145,NA,NA,CC0_1_0,NA,"J. Williams, S. Planes, M. Kulbicki & P. Sasal",NA,NA,2019-10-16T21:32:08Z,NA,NA,NA
1321415386,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3ba50d0e4-1f65-49b6-aaae-d53189e025bd,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, Nuku Hiva, Hatihou.",Marquesas Islands,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-8.82508,-140.064,NA,NA,NA,NA,4.5,1.5,2011-10-27T00:00:00Z,27,10,2011,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,409073,MARQ-073,NA,NA,CC0_1_0,NA,"J. Williams, S. Planes, E. Delrieu-Trottin, P. Sasal, J. Mourier, M. Veuille, R. Galzin, T. Lison de Loma & G. Mou-Tham",NA,NA,2019-10-16T21:30:33Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1321358230,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3b7cd798f-a038-4642-98f8-9343c241a6c2,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, Motu Iti, west side.",Marquesas Islands,NA,4,bc092ff0-02e4-11dc-991f-b8a03c50a862,-8.67669,-140.621,NA,NA,NA,NA,5,5,2011-11-02T00:00:00Z,2,11,2011,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,412126,NA,"Pitassy, Diane E.",NA,CC0_1_0,NA,"J. Williams, S. Planes, E. Delrieu-Trottin, P. Sasal & J. Mourier",NA,NA,2019-09-20T18:05:15Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1321335304,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3b6caad30-cdfe-43ff-a174-4db232050234,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,KI,Christmas Island.,NA,NA,25,bc092ff0-02e4-11dc-991f-b8a03c50a862,1.9458,-157.496,NA,NA,NA,NA,3.5,0.5,1965-07-22T00:00:00Z,22,7,1965,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,227975,NA,NA,NA,CC0_1_0,NA,R. Bolin et al.,NA,NA,2019-09-20T18:05:16Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1321191226,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3b066e184-d35d-4812-b292-46c815dcc988,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, west coast of Mohotane Island, small cove with with about 5 foot swell in cove, collection made on small coral bommie on sand slope.",Marquesas Islands,NA,7,bc092ff0-02e4-11dc-991f-b8a03c50a862,-9.97925,-138.842,NA,NA,NA,NA,15,9,2008-10-15T00:00:00Z,15,10,2008,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,412142,NA,"Pitassy, Diane E.",NA,CC0_1_0,NA,J. Williams & S. Planes,NA,NA,2019-09-20T18:05:15Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1321055926,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3aa6cf221-56c6-4e97-8d44-2f94504c4d55,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Austral Islands, Raivavae, south side on outer reef with rock and coral.",Austral Islands,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-23.9122,-147.661,NA,NA,NA,NA,6,3,2013-04-13T00:00:00Z,13,4,2013,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,423250,AUST-162,NA,NA,CC0_1_0,NA,"J. Williams, E. Delrieu-Trottin & P. Sasal",NA,NA,2019-10-16T21:18:17Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1320991330,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3a794dbb0-6d8f-441e-8f46-453dc58b6fb2,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Mopelia Atoll, shallow patch reef in lagoon, at northeast part of lagoon with sand around it",Leeward Islands,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-16.7907,-153.975,NA,NA,NA,NA,0.9,0.1,2014-12-04T00:00:00Z,4,12,2014,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,435141,SCIL-252,"Williams, Jeffrey T.",NA,CC0_1_0,NA,"J. Williams, S. Planes, N. Tolou, V. Parravicini, P. Sasal, C. Bedford & C. Blais",NA,NA,2019-10-16T21:13:57Z,NA,GEODETIC_DATUM_ASSUMED_WGS84;DEPTH_MIN_MAX_SWAPPED,NA
1320896685,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3a3672e72-d1a3-45e1-9b75-2d08b475ed70,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, southern tip of Mohotane Island in channel between main island and a small islet, rock wall with sand and boulders at base.",Marquesas Islands,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-10.0175,-138.804,NA,NA,NA,NA,16,11,2008-10-13T00:00:00Z,13,10,2008,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,420863,MOH-004,"Williams, Jeffrey T.",NA,CC0_1_0,NA,J. Williams & S. Planes,NA,NA,2019-10-16T21:10:24Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1320888711,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3a30cabf5-d70d-4dd2-ab89-35fb31044c7a,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,KI,"Hull Island, lagoon.",NA,NA,46,bc092ff0-02e4-11dc-991f-b8a03c50a862,-4.4881,-172.171,NA,NA,NA,NA,NA,NA,1939-07-07T00:00:00Z,7,7,1939,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,115494,NA,NA,NA,CC0_1_0,NA,L. Schultz,NA,NA,2019-09-20T18:05:17Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1320880223,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3a2ab3a73-6cc1-471b-ae24-c60a0f31d507,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, southern tip of Mohotane Island in channel between main island and a small islet, rock wall with sand and boulders at base.",Marquesas Islands,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-10.0175,-138.804,NA,NA,NA,NA,16,11,2008-10-13T00:00:00Z,13,10,2008,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,404909,NA,"Williams, Jeffrey T.",NA,CC0_1_0,NA,J. Williams & S. Planes,NA,NA,2019-09-20T18:05:17Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1320771389,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/39ddeb225-6018-4052-ba73-19e077fdbdfd,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, west coast of Mohotane Island,  south of small bay in center of island, rocky point at south end of cove with about 8 foot swell, collection made along vertical rock wall and at base of rocky point in aq cave.",Marquesas Islands,NA,9,bc092ff0-02e4-11dc-991f-b8a03c50a862,-9.99267,-138.837,NA,NA,NA,NA,15.5,9.5,2008-10-17T00:00:00Z,17,10,2008,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,412145,NA,"Pitassy, Diane E.",NA,CC0_1_0,NA,J. Williams & S. Planes,NA,NA,2019-09-20T18:05:15Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1320744411,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/39cada482-13b2-4295-bd79-b9089a687881,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Gambier Archipelago, Ile Taravai, Pointe Mata O Ruarangi, tidepools and adjacent coral reef, rocky shore woith porous volcanic rock at shore and large table corals in water beneath rocks.",Tuamotu-Gambier,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-23.1421,-135.045,NA,NA,NA,NA,1,1,2010-09-30T00:00:00Z,30,9,2010,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,400978,GAM-144,NA,NA,CC0_1_0,NA,"J. Williams, S. Planes, M. Kulbicki & P. Sasal",NA,NA,2019-10-16T21:05:26Z,NA,NA,NA
1320658246,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/398e343a9-977c-42cc-a5b5-97dac5c8f2e1,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,SB,"Solomon Islands, Santa Cruz Islands, Ndendo Island (Santa Cruz Island), Nemya Bay at north end of the Bay at Anchorage on coral and rock bottom in surge zone.",NA,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-10.8083,165.83,NA,NA,NA,NA,5,5,1998-09-27T00:00:00Z,27,9,1998,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,357828,NA,NA,NA,CC0_1_0,NA,"J. Williams, J. Finan, M. McGrouther, D. Bray, M. Westneat, B. Wright, R. Mooi, C. Thacker, M. Tokopia & L. Palenga",NA,NA,2019-09-20T18:05:15Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1320619223,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/39728f0a9-a584-4a3b-a260-708f37d0e24e,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,WF,"Wallis Islands, Ile Uvea, outside SW end of barrier reef, SE of Nukuatea Islet, surge channels with coral, rubble and some sand",NA,NA,7,bc092ff0-02e4-11dc-991f-b8a03c50a862,-13.3847,-176.238,NA,NA,NA,NA,10,2,2000-11-16T00:00:00Z,16,11,2000,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,379919,NA,NA,NA,CC0_1_0,NA,J. Williams et al.,NA,NA,2019-10-16T20:55:36Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1320468925,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3907e6984-8b80-407f-a61b-a315f4bf37a6,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, Nuku Hiva, Hatihou.",Marquesas Islands,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-8.82508,-140.064,NA,NA,NA,NA,4.5,1.5,2011-10-27T00:00:00Z,27,10,2011,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,409071,MARQ-071,NA,NA,CC0_1_0,NA,"J. Williams, S. Planes, E. Delrieu-Trottin, P. Sasal, J. Mourier, M. Veuille, R. Galzin, T. Lison de Loma & G. Mou-Tham",NA,NA,2019-10-16T20:53:56Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1320340126,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/38acf634c-11fa-498d-b706-e1746a46e040,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,SB,"Solomon Islands, Santa Cruz Islands, Duff Islands, Lakao at northwest end at Temomoa Point in a small cove in surge channels in big boulders.",NA,NA,11,bc092ff0-02e4-11dc-991f-b8a03c50a862,-9.7983,165.088,NA,NA,NA,NA,5,5,1998-09-24T00:00:00Z,24,9,1998,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,357261,NA,NA,NA,CC0_1_0,NA,"J. Williams, J. Finan, M. McGrouther, D. Bray, M. Westneat, B. Wright, R. Mooi, C. Thacker, M. Tokopia & L. Palenga",NA,NA,2019-09-20T18:05:16Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1320333312,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/38a7f7595-f655-4a54-a02f-18c3d679478c,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Austral Islands, Raivavae, just outside harbor entrance on outer reef slope with rock and some coral and white sand in channel.",Austral Islands,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-23.8606,-147.715,NA,NA,NA,NA,12.5,2.5,2013-04-11T00:00:00Z,11,4,2013,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,423306,AUST-056,NA,NA,CC0_1_0,NA,"J. Williams, E. Delrieu-Trottin & P. Sasal",NA,NA,2019-10-16T20:52:36Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1320199625,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/38493377a-d2bd-4974-b4b4-f9d2d8bd179a,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, Tahuata, Meauteivi, on north end of island in small bay.",Marquesas Islands,NA,25,bc092ff0-02e4-11dc-991f-b8a03c50a862,-9.89353,-139.084,NA,NA,NA,NA,2,2,2011-11-07T00:00:00Z,7,11,2011,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,412119,NA,"Pitassy, Diane E.",NA,CC0_1_0,NA,"J. Williams, S. Planes, E. Delrieu-Trottin, P. Sasal & J. Mourier",NA,NA,2019-09-20T18:05:14Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1320000060,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/37bc266cd-521a-4557-b999-d4eae21fc5cc,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Moorea, Matautia village.",NA,NA,6,bc092ff0-02e4-11dc-991f-b8a03c50a862,-17.4825,-149.882,NA,NA,NA,NA,3,1,2006-03-11T00:00:00Z,11,3,2006,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,392030,mbio310,NA,NA,CC0_1_0,NA,"R. Causse, J. Grignon, D. Lecchini, V. Messmer, S. Planes & J. Williams",NA,NA,2019-09-20T18:05:15Z,NA,NA,NA
1319910309,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/377c9c4c9-ba52-4b75-bd7c-257485c618fe,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, Motu One, west side.",Marquesas Islands,NA,6,bc092ff0-02e4-11dc-991f-b8a03c50a862,-7.85711,-140.373,NA,NA,NA,NA,8,1,2011-11-01T00:00:00Z,1,11,2011,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,412123,NA,"Pitassy, Diane E.",NA,CC0_1_0,NA,"J. Williams, S. Planes, E. Delrieu-Trottin, P. Sasal, J. Mourier, M. Veuille, R. Galzin, T. Lison de Loma & G. Mou-Tham",NA,NA,2019-09-20T18:05:10Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1319726251,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/36fa1150c-7b32-4905-918e-d602737c2aa9,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, Nuku Hiva, Hatihou.",Marquesas Islands,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-8.82508,-140.064,NA,NA,NA,NA,4.5,1.5,2011-10-27T00:00:00Z,27,10,2011,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,409074,MARQ-074,NA,NA,CC0_1_0,NA,"J. Williams, S. Planes, E. Delrieu-Trottin, P. Sasal, J. Mourier, M. Veuille, R. Galzin, T. Lison de Loma & G. Mou-Tham",NA,NA,2019-10-16T20:45:55Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1319610713,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/36a84ff15-3066-430d-a344-8dd2031c7353,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, Motu Iti.",Marquesas Islands,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-8.682,-140.602,NA,NA,NA,NA,22.5,2.5,2011-11-02T00:00:00Z,2,11,2011,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,411118,NA,"Pitassy, Diane E.",NA,CC0_1_0,NA,"J. Williams, S. Planes & E. Delrieu-Trottin",NA,NA,2019-09-20T18:05:19Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1319604592,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/36a4047c9-82e0-4b6d-a343-f1bf65efb477,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Austral Islands, Raivavae, south side on outer reef with rock and coral.",Austral Islands,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-23.9122,-147.661,NA,NA,NA,NA,6,3,2013-04-13T00:00:00Z,13,4,2013,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,423227,AUST-164,NA,NA,CC0_1_0,NA,"J. Williams, E. Delrieu-Trottin & P. Sasal",NA,NA,2019-10-16T20:44:24Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1319591346,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/369aaf568-bf8f-4060-9d86-ebba94166129,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PW,Outer edge of reef at northwest tip of of Helen Reef just north of a large shipwreck.,Hatohobei,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,3.0111,131.808,NA,NA,NA,NA,6,4,2008-09-27T00:00:00Z,27,9,2008,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,429188,NA,"Williams, Jeffrey T.",NA,CC0_1_0,NA,J. Williams et al.,NA,NA,2019-09-20T18:05:19Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
1319590963,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/369a62aab-453c-4c7a-bff6-9164370202e9,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Gambier Archipelago, Tarauru-Roa Island, east of Mangareva, outer reef slope off Tarauru-Roa Island, corals with rock and coral rubble in the channels.",Tuamotu-Gambier,NA,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,-23.1067,-134.854,NA,NA,NA,NA,17.5,7.5,2010-10-13T00:00:00Z,13,10,2010,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,404705,GAM-794,NA,NA,CC0_1_0,NA,"J. Williams, S. Planes, P. Sasal & E. Delrieu-Trottin",NA,NA,2019-10-16T20:44:15Z,NA,NA,NA
1319579835,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3692373ca-eaf1-407c-bd03-ad02908bc9ec,Animalia,Chordata,Actinopterygii,Perciformes,Blenniidae,Cirripectes,Cirripectes variolosus,NA,SPECIES,"Cirripectes variolosus (Valenciennes, 1836)",Cirripectes variolosus,NA,PF,"Marquesas, southern tip of Mohotane Island in channel between main island and a small islet, rock wall with sand and boulders at base.",Marquesas Islands,NA,5,bc092ff0-02e4-11dc-991f-b8a03c50a862,-10.0175,-138.804,NA,NA,NA,NA,16,11,2008-10-13T00:00:00Z,13,10,2008,2395833,2395833,PRESERVED_SPECIMEN,USNM,Fishes,411463,NA,NA,NA,CC0_1_0,NA,J. Williams & S. Planes,NA,NA,2019-09-20T18:05:10Z,NA,GEODETIC_DATUM_ASSUMED_WGS84,NA
